text,Tweet_Id,User_Id,No. of Retweets,No. of Likes,Is Verified,Follower Count,Is Rumour,Score,Prediction
"#FakeAlert

A fake notice is being circulated on social media claiming it to be issued by Delhi Police

@DelhiPolice has NOT issued any such advisory on imposition of a fine on March 22

 Let's resolve to make #JantaCurfew tomorrow, a success.
#IndiaFightsCorona #PIBFactcheck https://t.co/anIYJNWYib",1241299899502563330,112608607,42,0,False,243,0,0.22105263157894736,False
"#FakeAlert

A fake notice is being circulated on social media claiming it to be issued by Delhi Police

@DelhiPolice has NOT issued any such advisory on imposition of a fine on March 22

 Let's resolve to make #JantaCurfew tomorrow, a success.
#IndiaFightsCorona #PIBFactcheck https://t.co/anIYJNWYib",1241299882993844224,62733014,42,0,False,1165,0,0.05219552609776305,False
"This Fake Doc who is spreading lie about Corona virus &amp; encourage pple to come out their homes
1 of my friend got into his hoax earlier n paid fr it
@DelhiPolice pls look out

Science Has An Answer To Corona Scare - Dr. Biswaroop Roy Chowdhury https://t.co/0ozQ5m4HEW via @YouTube https://t.co/p4ChP9UBWB",1241299857484025857,4273521148,27,0,False,744,0,0.05252918287937743,False
"#FakeAlert

A fake notice is being circulated on social media claiming it to be issued by Delhi Police

@DelhiPolice has NOT issued any such advisory on imposition of a fine on March 22

 Let's resolve to make #JantaCurfew tomorrow, a success.
#IndiaFightsCorona #PIBFactcheck https://t.co/anIYJNWYib",1241299848890064896,311128900,42,0,False,2044,0,0.030201342281879196,False
"@singhisonal @smittal_ips @irvpaswan @drharshvardhan @narendramodi @DelhiPolice So that's the reason Mr Ramvilas paswan taking steps to control black mailing.
And I have quoted this price on the increased prices of IPA as you mentioned in your message.",1241299819630432256,1160118745450156032,0,0,False,22,0,0.06540145985401459,False
"#FakeAlert

A fake notice is being circulated on social media claiming it to be issued by Delhi Police

@DelhiPolice has NOT issued any such advisory on imposition of a fine on March 22

 Let's resolve to make #JantaCurfew tomorrow, a success.
#IndiaFightsCorona #PIBFactcheck https://t.co/anIYJNWYib",1241299812894380032,1036656012126760960,42,0,False,49,0,0.6923076923076923,False
"#FakeAlert

A fake notice is being circulated on social media claiming it to be issued by Delhi Police

@DelhiPolice has NOT issued any such advisory on imposition of a fine on March 22

 Let's resolve to make #JantaCurfew tomorrow, a success.
#IndiaFightsCorona #PIBFactcheck https://t.co/anIYJNWYib",1241299800709984257,877088454,42,0,False,24,0,0.9545454545454546,False
"#FakeAlert

A fake notice is being circulated on social media claiming it to be issued by Delhi Police

@DelhiPolice has NOT issued any such advisory on imposition of a fine on March 22

 Let's resolve to make #JantaCurfew tomorrow, a success.
#IndiaFightsCorona #PIBFactcheck https://t.co/anIYJNWYib",1241299716781903873,1644052676,42,0,False,283,0,0.19384615384615383,False
@desimojito Dont understand why is the @HMOIndia n @DelhiPolice police let them protest. Enough of this nonsense,1241299713464434688,1215090710686380032,0,0,False,31,0,0.15958041958041957,False
"My friends @sarthakraizada, @solicitorNikunj, @pradosh_shetty &amp; I file a complaint with @DelhiPolice against #ShaheenBagh protesters under various sections of IPC, as the illegal gathering might soon become a hotbed for CoVID-19 &amp; a public health disaster. https://t.co/VFHw42Drsu",1241299695789420545,802558736,215,0,False,118,0,0.9684684684684685,False
@HMOIndia @DelhiPolice Please take action. https://t.co/9dW4hsrkeQ,1241299683948892160,1098943981,0,0,False,146,0,0.48518867924528297,False
"Senior citizens visited and made aware about precautions /preventive measures for corona. Let's fight together against #coronavirus.
@CPDelhi @DelhiPolice @LtGovDelhi @HMOIndia @PMOIndia https://t.co/CFpnPsJ5L8",1241299654400229376,3280933680,12,0,False,3678,1,0.004878048780487805,False
"This Fake Doc who is spreading lie about Corona virus &amp; encourage pple to come out their homes
1 of my friend got into his hoax earlier n paid fr it
@DelhiPolice pls look out

Science Has An Answer To Corona Scare - Dr. Biswaroop Roy Chowdhury https://t.co/0ozQ5m4HEW via @YouTube https://t.co/p4ChP9UBWB",1241299651774406657,1150096412,27,0,False,337,0,0.11126373626373626,False
"Why step outside when you know the risk?

घर से बाहर मत निकलो न 
#CoronaStopKaroNa 

Stay indoors, while we are at work for your safety! 

#HelpUsToHelpYou #JanataCurfewMarch22
#Covid_19 

@CPDelhi @LtGovDelhi @DelhiPolice https://t.co/oJMExKiWmx",1241299633529208835,988826833,94,0,False,128,0,0.6351351351351351,False
In view of prevailing scenario #coronavirus all police station and barrack of Shahdara District are being fumigated with the help of MCD authority. @LtGovDelhi @CPDelhi @DelhiPolice https://t.co/PwTdcPHLOi,1241299615711977472,3280933680,14,0,False,3678,1,0.005687973997833153,False
"#FakeAlert

A fake notice is being circulated on social media claiming it to be issued by Delhi Police

@DelhiPolice has NOT issued any such advisory on imposition of a fine on March 22

 Let's resolve to make #JantaCurfew tomorrow, a success.
#IndiaFightsCorona #PIBFactcheck https://t.co/anIYJNWYib",1241299591892369409,231033118,42,0,True,1727765,0,1.0,False
"#FakeAlert

A fake notice is being circulated on social media claiming it to be issued by Delhi Police

@DelhiPolice has NOT issued any such advisory on imposition of a fine on March 22

 Let's resolve to make #JantaCurfew tomorrow, a success.
#IndiaFightsCorona #PIBFactcheck https://t.co/anIYJNWYib",1241299590566969344,1004704254974496768,42,0,False,18643,1,0.0033716885202033716,False
"@AmitShah @narendramodi @sambitswaraj @smritiirani @myogiadityanath @DelhiPolice 
SIR ESE JAHILO PE CASE HO.. https://t.co/7doQ0kNsQ8",1241299582371246081,452725586,0,0,False,74,0,0.25666666666666665,False
"#FakeAlert

A fake notice is being circulated on social media claiming it to be issued by Delhi Police

@DelhiPolice has NOT issued any such advisory on imposition of a fine on March 22

 Let's resolve to make #JantaCurfew tomorrow, a success.
#IndiaFightsCorona #PIBFactcheck https://t.co/anIYJNWYib",1241299471842988032,1207634475254865921,42,64,True,11109,0,1.0,False
"This Fake Doc who is spreading lie about Corona virus &amp; encourage pple to come out their homes
1 of my friend got into his hoax earlier n paid fr it
@DelhiPolice pls look out

Science Has An Answer To Corona Scare - Dr. Biswaroop Roy Chowdhury https://t.co/0ozQ5m4HEW via @YouTube https://t.co/p4ChP9UBWB",1241299372026908672,1160187435478740993,27,0,False,5446,1,0.007399963456970583,False
"@desimojito Delhi is doomed, but who care protests are more imp even during such times! Congratulations to @DelhiPolice !",1241299282684080130,35800410,0,0,False,241,0,0.4693646408839779,False
@DCPSHAHDARA @DelhiPolice @LtGovDelhi @CPDelhi 👍👍👍,1241299274182385664,70628642,0,0,False,149,0,0.5266331658291458,False
"Senior citizens visited and made aware about precautions /preventive measures for corona. Let's fight together against #coronavirus.
@CPDelhi @DelhiPolice @LtGovDelhi @HMOIndia @PMOIndia https://t.co/CFpnPsJ5L8",1241299239877173253,2901111054,12,0,False,275,0,0.0627177700348432,False
@DCPNewDelhi @DelhiPolice @CPDelhi @LtGovDelhi @HMOIndia @PMOIndia This is a dumb exercise..Please understand there are media to sensitise the senior citizens by visiting them you are not helping the isolation and distancing. Who is the one that enlightens delhi police?,1241299228204376076,791150641,0,0,False,30,0,0.079,False
"Why step outside when you know the risk?

घर से बाहर मत निकलो न 
#CoronaStopKaroNa 

Stay indoors, while we are at work for your safety! 

#HelpUsToHelpYou #JanataCurfewMarch22
#Covid_19 

@CPDelhi @LtGovDelhi @DelhiPolice https://t.co/oJMExKiWmx",1241299213964546048,1199287874908147712,94,0,False,83,0,0.7966101694915254,False
"My friends @sarthakraizada, @solicitorNikunj, @pradosh_shetty &amp; I file a complaint with @DelhiPolice against #ShaheenBagh protesters under various sections of IPC, as the illegal gathering might soon become a hotbed for CoVID-19 &amp; a public health disaster. https://t.co/VFHw42Drsu",1241299152488685572,95356079,215,0,False,1467,0,0.19173602853745542,False
"My friends @sarthakraizada, @solicitorNikunj, @pradosh_shetty &amp; I file a complaint with @DelhiPolice against #ShaheenBagh protesters under various sections of IPC, as the illegal gathering might soon become a hotbed for CoVID-19 &amp; a public health disaster. https://t.co/VFHw42Drsu",1241299152434130944,1098943981,215,0,False,146,0,0.8933518005540166,False
"My friends @sarthakraizada, @solicitorNikunj, @pradosh_shetty &amp; I file a complaint with @DelhiPolice against #ShaheenBagh protesters under various sections of IPC, as the illegal gathering might soon become a hotbed for CoVID-19 &amp; a public health disaster. https://t.co/VFHw42Drsu",1241299090094190592,333860192,215,0,False,1735,0,0.16538461538461538,False
"My friends @sarthakraizada, @solicitorNikunj, @pradosh_shetty &amp; I file a complaint with @DelhiPolice against #ShaheenBagh protesters under various sections of IPC, as the illegal gathering might soon become a hotbed for CoVID-19 &amp; a public health disaster. https://t.co/VFHw42Drsu",1241299072591384576,133228195,215,0,False,440,0,0.49236641221374045,False
"@DelhiPolice शालीमार बाग /कनिष्क अपार्टमेंट में दो लड़कियां दुबई से आई है। RWA के कहने पर भी ना मेडिकल टेस्ट करवा रही है ना ही घर में रह रही हैं। 100 पर शिकायत करवाई तो PCR वाले का कॉल आया कि इसमें हम क्या करेंगे !
PCR Official No - +918129307424
#Covid_19 @DcpNorthDelhi",1241299027217416193,711550543076970496,88,0,False,541,0,0.20985691573926868,False
"Why step outside when you know the risk?

घर से बाहर मत निकलो न 
#CoronaStopKaroNa 

Stay indoors, while we are at work for your safety! 

#HelpUsToHelpYou #JanataCurfewMarch22
#Covid_19 

@CPDelhi @LtGovDelhi @DelhiPolice https://t.co/oJMExKiWmx",1241298928286433281,758025758858174464,94,0,False,15,0,1.2935779816513762,False
"@karabhijee Frankly, congregation of people at #ShaheenaBagh is becoming unbearable and poses a serious hazard to the whole population of Delhi. They should be dispersed and removed by force before they create a calamity! @DelhiPolice please act before it's too late! #coronavirus",1241298856664498176,2473626463,3,0,False,1494,1,0.003006012024048096,False
"पुलिस उपायुक्त (DCP) दक्षिणी दिल्ली: दिल्ली पुलिस ने 22मार्च को लोगों पर जुर्माना लगाने की कोई एडवाइजरी जारी नहीं की है। कृपया अपने परिवार और दोस्तों को बताएं कि यह गलत और फे़क है।
@DelhiPolice https://t.co/oFn7ycypE8",1241298814582927360,289166086,0,0,False,5486,0,0.6737453971593897,False
"My friends @sarthakraizada, @solicitorNikunj, @pradosh_shetty &amp; I file a complaint with @DelhiPolice against #ShaheenBagh protesters under various sections of IPC, as the illegal gathering might soon become a hotbed for CoVID-19 &amp; a public health disaster. https://t.co/VFHw42Drsu",1241298789274546177,72764179,215,0,False,2960,0,0.1015748031496063,False
"@DelhiPolice शालीमार बाग /कनिष्क अपार्टमेंट में दो लड़कियां दुबई से आई है। RWA के कहने पर भी ना मेडिकल टेस्ट करवा रही है ना ही घर में रह रही हैं। 100 पर शिकायत करवाई तो PCR वाले का कॉल आया कि इसमें हम क्या करेंगे !
PCR Official No - +918129307424
#Covid_19 @DcpNorthDelhi",1241298703572295680,145218273,88,0,False,14714,1,0.008917713822456425,False
